c file generated by rmnkGenerator.R with seed  0 the 02/26/2019 11:24:02 
0.1054855  0.3468836  
0.22069  0.2385551  
0.2072249  0.6259041  
0.3648099  0.6285283  
0.7135966  0.9312172  
0.3737532  0.2933065  
0.07157569  0.940359  
0.4471145  0.3552838  
0.1776302  0.006011786  
0.6215997  0.2572709  
0.5684499  0.03729248  
0.5046062  0.6360743  
0.6683667  0.3486188  
0.01900998  0.7177234  
0.9401957  0.7159729  
0.5175856  0.6904725  
0.5770624  0.6374134  
0.8552841  0.7406351  
0.3110895  0.01288322  
0.4532194  0.2981746  
0.3414884  0.3311322  
0.7120674  0.6970029  
0.9101296  0.3809001  
0.223574  0.7743632  
0.4934724  0.9684858  
0.112338  0.2915233  
0.8222577  0.2332524  
0.6576336  0.2708311  
0.45088  0.3854379  
0.06584668  0.2347249  
0.1603696  0.8266192  
0.6844729  0.6723401  
0.8720074  0.5252167  
0.5690296  0.4127039  
0.4187741  0.5883417  
0.9137649  0.8622609  
0.311183  0.3519513  
0.8514836  0.1595112  
0.2127475  0.1104974  
0.6110826  0.6538249  
0.512067  0.3121209  
0.5350813  0.1827985  
0.8006089  0.6556909  
0.5126452  0.2047321  
0.5483762  0.5898349  
0.6089978  0.593147  
0.815779  0.9332428  
0.8754329  0.1406776  
0.3676705  0.8159955  
0.9760243  0.5682034  
0.6771304  0.4742381  
0.7747262  0.3580903  
0.2449978  0.1440087  
0.999371  0.5050406  
0.6832756  0.158131  
0.3136905  0.1871257  
0.6401063  0.04236902  
0.6782479  0.8843087  
0.04129475  0.4338698  
0.3862452  0.2593237  
0.3053812  0.970102  
0.5565654  0.6454935  
0.7161345  0.7736939  
0.9513662  0.5234078  
0.4073091  0.6043136  
0.3846458  0.4720095  
0.7566528  0.597635  
0.2934393  0.7698806  
0.4170768  0.5830352  
0.7841875  0.3371219  
0.833467  0.2905257  
0.9204079  0.2573979  
0.1663564  0.3466549  
0.8069826  0.7351526  
0.7953285  0.5021519  
0.6743048  0.3766878  
0.2613311  0.5566298  
0.7481468  0.6979324  
0.6310454  0.9923451  
0.4164997  0.01695848  
0.3855721  0.5848438  
0.4192348  0.7820381  
0.4382308  0.4257624  
0.09283774  0.6067492  
0.6112267  0.8114737  
0.9375201  0.07088439  
0.01417699  0.8947293  
0.7570678  0.4495082  
0.0981775  0.2774341  
0.09045617  0.2713626  
0.1530738  0.0002196485  
0.220276  0.9601326  
0.5204395  0.8036556  
0.6133424  0.599973  
0.8475066  0.7308038  
0.7128053  0.6319533  
0.78935  0.5391734  
0.07763076  0.5037649  
0.06932976  0.1174494  
0.04827799  0.9789919  
0.5301849  0.7248444  
0.8523063  0.1319137  
0.5469318  0.1248182  
0.5564587  0.2894049  
0.6945887  0.8641005  
0.01124386  0.4297811  
0.274678  0.5481005  
0.8908674  0.7328037  
0.4315823  0.3905666  
0.3404147  0.2542497  
0.2770713  0.3590065  
0.9274006  0.7740848  
0.8370035  0.7004312  
0.3879194  0.4282137  
0.9576259  0.1477505  
0.8510716  0.1782413  
0.7708423  0.3538377  
0.3867891  0.8289604  
0.7021393  0.1884653  
0.08567529  0.3187102  
0.3152938  0.01592014  
0.008976127  0.5209477  
0.1626792  0.6064194  
0.7020212  0.6654347  
0.5789539  0.4491989  
0.4827251  0.2372536  
0.7570739  0.07053132  
0.4888994  0.9025663  
0.6154779  0.7728142  
0.9339304  0.796687  
0.8082808  0.009705381  
0.7591458  0.01743776  
0.3322076  0.4630296  
0.5910574  0.6990806  
0.3226858  0.7703404  
0.3002375  0.3114202  
0.4721739  0.1889381  
0.6748134  0.3334682  
0.01375729  0.2132672  
0.2898429  0.06945691  
0.1408668  0.6949731  
0.8503815  0.7794187  
0.2884399  0.9323647  
0.4336595  0.7451894  
0.6087951  0.3396341  
0.2186172  0.308005  
0.5161082  0.3416468  
0.3370288  0.7646907  
0.4531661  0.4496911  
0.8347035  0.2723421  
0.4474111  0.4544468  
0.2901283  0.2570371  
0.7495997  0.03795776  
0.4995611  0.5453458  
0.9509708  0.5647712  
0.05917224  0.07296246  
0.9681958  0.8049741  
0.5112012  0.3250865  
0.1383358  0.8914057  
0.7874795  0.253235  
0.6086038  0.03154371  
0.877524  0.3234515  
0.217633  0.07963704  
0.6564067  0.5538375  
0.1890964  0.9604984  
0.1008538  0.4230102  
0.7324754  0.6551834  
0.6775857  0.5224348  
0.09847794  0.8935941  
0.7612523  0.723754  
0.7734126  0.3945655  
0.206332  0.05114764  
0.231729  0.9692059  
0.3747289  0.8777736  
0.8675833  0.001769404  
0.9770223  0.4372921  
0.1022849  0.272115  
0.2115814  0.03566467  
0.5953253  0.06953959  
0.0843702  0.5600822  
0.4194596  0.5114846  
0.7130524  0.09297011  
0.4135158  0.9645321  
0.6968983  0.932367  
0.1983904  0.9246258  
0.6183643  0.5603753  
0.3825614  0.03010437  
0.3482811  0.7794627  
0.2611102  0.933282  
0.1704431  0.4538388  
0.4470634  0.9554757  
0.7199068  0.4281708  
0.1482143  0.260656  
0.3214638  0.2550161  
0.4051685  0.8027261  
0.6271468  0.6077163  
0.2433379  0.2473786  
0.1438789  0.5329371  
0.7605007  0.0332409  
0.6578434  0.5440145  
0.2566851  0.4179702  
0.9897476  0.6057392  
0.6106523  0.8578288  
0.285646  0.1046594  
0.3178968  0.9580603  
0.4884281  0.243591  
0.4185088  0.954497  
0.4062066  0.1283257  
0.9825537  0.981807  
0.04116569  0.8549206  
0.6197737  0.9546794  
0.8503267  0.6491358  
0.1314541  0.4828032  
0.8626458  0.3451555  
0.9292461  0.5760653  
0.3357765  0.8740903  
0.6234928  0.1126338  
0.9172511  0.5593605  
0.8251238  0.1932402  
0.1906155  0.5918019  
0.2839523  0.8253889  
0.5151716  0.6285069  
0.09942984  0.9821343  
0.4438733  0.974721  
0.8286983  0.8679295  
0.7360937  0.2551949  
0.9216394  0.4254587  
0.3086956  0.7809658  
0.1764747  0.5502218  
0.2085367  0.8171266  
0.6080854  0.9916793  
0.7503353  0.5251603  
0.7983494  0.6360983  
0.2598633  0.1833377  
0.7132211  0.8148511  
0.849427  0.5633395  
0.8275925  0.01763443  
0.7083107  0.2836139  
0.5954797  0.8440289  
0.8250947  0.2662499  
0.4187143  0.05575729  
0.5191198  0.6934467  
0.6356041  0.06716916  
0.1083269  0.762772  
0.6572557  0.1752346  
0.1471551  0.4958506  
0.127786  0.2561222  
0.09519914  0.239145  
0.1319766  0.5013649  
0.3738273  0.8946293  
0.07562878  0.4720702  
0.2021131  0.9858907  
0.3486797  0.1398031  
0.113838  0.7093841  
0.0603739  0.009092716  
0.2534695  0.06727352  
0.3415202  0.07114347  
0.2598867  0.9830774  
0.1572789  0.1997418  
0.3767398  0.3631358  
0.3028857  0.4182944  
0.298383  0.4833092  
0.9782699  0.0298718  
0.2621936  0.5181948  
0.2668256  0.478608  
0.02086455  0.1035834  
0.9533666  0.3391827  
0.7971508  0.8032052  
0.9038998  0.4418323  
0.9777498  0.734829  
0.4283722  0.2602903  
0.4363357  0.9824512  
0.8761676  0.3986509  
0.2470453  0.9376757  
0.5503959  0.9197176  
0.5820956  0.8511426  
0.05142428  0.6388229  
0.9667222  0.6606639  
0.6878498  0.739889  
0.3809578  0.3627443  
0.2441056  0.5544562  
0.329239  0.5416879  
0.7086884  0.0645941  
0.2833083  0.9317096  
0.9489234  0.208163  
0.6475307  0.6333149  
0.002916029  0.7093153  
0.06243625  0.889036  
0.5593341  0.4379325  
0.3525609  0.4240643  
0.1419903  0.5198271  
0.840402  0.234237  
0.7711642  0.3155195  
0.4829801  0.6424632  
0.6664419  0.2827491  
0.4232581  0.3252381  
0.5741119  0.01208588  
0.5605668  0.626743  
0.5633212  0.3755711  
0.2397353  0.1538644  
0.2786782  0.1140674  
0.6598576  0.5582684  
0.4022962  0.6219209  
0.4298478  0.1261074  
0.8844048  0.646126  
0.5611353  0.9523959  
0.4822571  0.06706223  
0.9245016  0.6884415  
0.5609237  0.07033826  
0.01639354  0.06864906  
0.9206955  0.9655703  
0.3193864  0.3802124  
0.9125142  0.7082668  
0.6260987  0.7133577  
0.3737954  0.0972566  
0.7326199  0.3201595  
0.7598638  0.6254707  
0.01890668  0.564459  
0.1220599  0.0139761  
0.9225361  0.831016  
0.03350333  0.7309518  
0.5029734  0.2156206  
0.06019485  0.06191089  
0.3048678  0.1809462  
0.9447911  0.384418  
0.6702189  0.8006316  
0.340836  0.3546684  
0.2030701  0.05313191  
0.3930901  0.922404  
0.2726129  0.005205524  
0.8268214  0.6334906  
0.4870588  0.2616753  
0.1826102  0.4779509  
0.7924429  0.8990497  
0.553593  0.3446612  
0.4539133  0.6489278  
0.08238759  0.730151  
0.9717256  0.2419738  
0.6017308  0.6522222  
0.8304003  0.9857703  
0.9892114  0.03603878  
0.7531866  0.8864193  
0.6665347  0.1122985  
0.7837476  0.7386901  
0.1791696  0.5219526  
0.9380367  0.1117246  
0.2413034  0.930119  
0.8983312  0.4676749  
0.4414653  0.5687862  
0.4107687  0.4040659  
0.9651433  0.6315358  
0.7166604  0.4176145  
0.2320374  0.5217656  
0.4011939  0.6036091  
0.3407375  0.8435594  
0.2437865  0.5864536  
0.2035141  0.325496  
0.7411132  0.3914597  
0.8003621  0.3548603  
0.6611714  0.4796125  
0.2046641  0.8616137  
0.06106901  0.04905126  
0.5377495  0.8734865  
0.4853577  0.1653071  
0.6382133  0.9800698  
0.2546722  0.09311939  
0.2364349  0.7536447  
0.7135702  0.1325247  
0.2360406  0.7593259  
0.5533769  0.06821711  
0.1871839  0.3581571  
0.05161738  0.778659  
0.6651933  0.3860357  
0.024779  0.6344434  
0.3116782  0.06768525  
0.7658337  0.08396281  
0.0540524  0.7903776  
0.8278216  0.6289973  
0.2186822  0.4614299  
0.5204199  0.7711248  
0.9771954  0.265329  
0.9332577  0.09015864  
0.427307  0.6594828  
0.9120193  0.08901619  
0.7073883  0.2182486  
0.4045665  0.9349535  
0.04722048  0.6559852  
0.06143463  0.9367096  
0.3021471  0.3955295  
0.1696448  0.02191522  
0.2728651  0.1390956  
0.4494273  0.4337571  
0.2874331  0.8694926  
0.354896  0.01898202  
0.5702781  0.8166806  
0.185457  0.6736321  
0.8273632  0.1938581  
0.08108395  0.4713849  
0.8370466  0.9182832  
0.09385276  0.8993532  
0.3897183  0.650744  
0.7948929  0.7505679  
0.6844997  0.03285619  
0.4528977  0.8823993  
0.08326955  0.9629322  
0.8583117  0.7877611  
0.8299258  0.03508633  
0.3635377  0.08780736  
0.251394  0.5449507  
0.7785257  0.6485351  
0.6782966  0.937841  
0.5162561  0.2445791  
0.310505  0.0252112  
0.3432995  0.1345212  
0.5980068  0.28462  
0.1588221  0.1425722  
0.05397766  0.7740838  
0.588963  0.2305413  
0.6939551  0.5140012  
0.05429961  0.922026  
0.317131  0.5929202  
0.6016349  0.4629759  
0.8177692  0.4846146  
0.4334479  0.4927742  
0.1138271  0.2561102  
0.3573674  0.4233398  
0.1686824  0.4064174  
0.4632627  0.2440104  
0.3157928  0.4050049  
0.4910594  0.3174775  
0.9461124  0.6336013  
0.06060253  0.1702568  
0.1323706  0.3848838  
0.6873305  0.7104114  
0.1912021  0.8798284  
0.2693786  0.3166643  
0.2839309  0.1720985  
0.6906224  0.7392387  
0.5769192  0.2050466  
0.09127002  0.02087908  
0.5275857  0.9168557  
0.7208477  0.8752091  
0.4325879  0.5204127  
0.5900463  0.9991339  
0.9131554  0.7658168  
0.07986839  0.3384936  
0.8328028  0.1060137  
0.1197396  0.424702  
0.6256865  0.1716841  
0.05783238  0.193434  
0.4210959  0.3881756  
0.4708276  0.6311199  
0.4568089  0.8728585  
0.3279754  0.5877587  
0.2920648  0.120404  
0.6297732  0.9789834  
0.9107173  0.1799949  
0.1792878  0.8460157  
0.370598  0.6506163  
0.1887122  0.7808915  
0.8265631  0.7760768  
0.6455909  0.4468273  
0.0694337  0.9034914  
0.380966  0.5565747  
0.470822  0.9658964  
0.9597225  0.7154702  
0.02912393  0.856298  
0.5070379  0.5130044  
0.8868856  0.5230421  
0.2966617  0.5557226  
0.4368906  0.4748209  
0.3633558  0.9348706  
0.4293758  0.394862  
0.2463189  0.4843479  
0.7002548  0.7061812  
0.2639626  0.1429297  
0.04658206  0.5294503  
0.2721149  0.08779777  
0.1399919  0.5440843  
0.4246145  0.9982723  
0.1701571  0.1128146  
0.8039967  0.6259936  
0.03363762  0.2965883  
0.4980035  0.2875417  
0.1277053  0.1856085  
0.8193821  0.4358211  
0.701865  0.1767813  
0.5719407  0.6209987  
0.854125  0.7045433  
0.6811334  0.0546036  
0.4262416  0.6946706  
0.2280141  0.3526915  
0.7641907  0.2080362  
0.700615  0.9461678  
0.8276079  0.961511  
0.007775652  0.07118112  
0.9426072  0.7481326  
0.7698178  0.9911052  
0.4406393  0.9980948  
0.3637896  0.6025331  
0.8781174  0.2211827  
0.9730762  0.7529976  
0.8975895  0.7732914  
0.9833709  0.02601149  
0.2296469  0.5456243  
0.05142316  0.7914261  
0.2112371  0.6949796  
0.8946641  0.2104603  
0.5454041  0.3717355  
0.08706195  0.8220386  
0.5456165  0.3676043  
0.4409431  0.8501003  
0.6154314  0.05505397  
0.8995205  0.8305002  
0.7139541  0.4684684  
0.08367353  0.9676574  
0.382675  0.9708153  
0.5187258  0.337989  
0.6044868  0.5911999  
0.9476925  0.4651861  
0.330143  0.2827613  
0.2084248  0.4087234  
0.3796259  0.2003104  
0.5562816  0.3625279  
0.921549  0.7293673  
0.7521127  0.5515102  
0.1774346  0.5801836  
0.2260446  0.2730133  
0.7781692  0.04846521  
0.9799884  0.7656391  
0.1526195  0.08341019  
0.0303121  0.8485032  
0.2314027  0.9076999  
0.4413975  0.3530153  
0.1597699  0.5839025  
0.7452144  0.8159035  
0.08449765  0.1534429  
0.8608713  0.9414121  
0.1662949  0.0207301  
0.2229171  0.07107212  
0.2776726  0.397652  
0.6574187  0.629867  
0.4307201  0.5864818  
0.9966275  0.5625489  
0.1708886  0.7009524  
0.07299896  0.01185151  
0.8443981  0.5137478  
0.7185728  0.9115795  
0.2707654  0.2410804  
0.3896234  0.64539  
0.06872524  0.2614972  
0.6327791  0.7550525  
0.5683133  0.8461736  
0.7817483  0.4320894  
0.09270328  0.01290335  
0.7774201  0.2631187  
0.7179706  0.7315786  
0.1641396  0.3531805  
0.1058418  0.8197337  
0.302501  0.1581675  
0.4138319  0.9678049  
0.3356024  0.8037543  
0.4063288  0.1574535  
0.8631761  0.006685134  
0.4530503  0.1509555  
0.4886485  0.7623257  
0.9987128  0.6682493  
0.5586398  0.8958107  
0.8153039  0.5270556  
0.0850418  0.0728516  
0.7184342  0.08186948  
0.4028665  0.3506976  
0.6233355  0.853806  
0.2194969  0.3998684  
0.6841264  0.3441266  
0.746401  0.6322376  
0.9418937  0.02723137  
0.7747065  0.7737267  
0.9903869  0.01181966  
0.24249  0.9250166  
0.5501429  0.7903847  
0.196996  0.113095  
0.2482189  0.03354483  
0.4590565  0.9498129  
0.5795756  0.7859291  
0.2884338  0.2243546  
0.0801273  0.1763699  
0.3590054  0.07431254  
0.3783222  0.659182  
0.8508972  0.6525533  
0.1290157  0.7072268  
0.3699048  0.2353943  
0.3141339  0.8931186  
0.2450923  0.7155405  
0.3310632  0.4702029  
0.3532186  0.09792029  
0.464497  0.03886312  
0.1779865  0.1913498  
0.02749176  0.6959406  
0.2786535  0.5074636  
0.4314999  0.978096  
0.4034531  0.5840161  
0.9330397  0.6621941  
0.4689023  0.8481117  
0.2874059  0.8428195  
0.5060337  0.2461101  
0.1163564  0.04406461  
0.7877906  0.4737227  
0.9762629  0.06523894  
0.2085795  0.5816756  
0.1417339  0.07541852  
0.210868  0.8912013  
0.592359  0.1640618  
0.3217658  0.03366512  
0.702547  0.3140423  
0.622831  0.1574806  
0.5141677  0.8193617  
0.9558638  0.09896502  
0.5591009  0.5311456  
0.9553963  0.5250075  
0.5993585  0.9846039  
0.1435507  0.8735747  
0.4417699  0.5155552  
0.3447727  0.4828333  
0.3303186  0.1244677  
0.3232967  0.4549011  
0.6523581  0.9798714  
0.5729007  0.6441454  
0.0227369  0.05562321  
0.5173811  0.3020876  
0.5925578  0.3385309  
0.2397659  0.6106312  
0.04257589  0.2597458  
0.07342109  0.1063454  
0.8323475  0.4755579  
0.1560511  0.06685778  
0.2837115  0.217261  
0.5431408  0.1078704  
0.7508081  0.289608  
0.4137648  0.0546014  
0.5519718  0.9840249  
0.4067744  0.2484744  
0.9137516  0.6798996  
0.5286992  0.969114  
0.9223126  0.8932511  
0.03443979  0.4405414  
0.1140009  0.5616013  
0.346668  0.88034  
0.7125132  0.4906733  
0.04490071  0.8354622  
0.2599212  0.800973  
0.8063658  0.9813203  
0.9680666  0.5546976  
0.5007588  0.3241834  
0.5818335  0.08771011  
0.6514344  0.8479956  
0.5101009  0.7538627  
0.04310684  0.9870081  
0.7699235  0.5550822  
0.05276567  0.9625855  
0.6798274  0.7155113  
0.7762594  0.25582  
0.6308753  0.3849167  
0.837133  0.8623849  
0.264995  0.838158  
0.07637094  0.3824107  
0.8061494  0.3834395  
0.6579239  0.008024731  
0.1234164  0.3242697  
0.3836063  0.5177785  
0.659117  0.7516781  
0.1814837  0.9555753  
0.4211214  0.01586048  
0.4628382  0.2317218  
0.734158  0.4081216  
0.08564247  0.8081624  
0.2054  0.8696068  
0.8595842  0.4522276  
0.1442152  0.5761835  
0.0258265  0.6310654  
0.9623835  0.4069884  
0.1940677  0.5638387  
0.09537816  0.5641156  
0.2967165  0.8682657  
0.8131385  0.7258109  
0.4633904  0.4266299  
0.4314213  0.6944288  
0.3711813  0.438576  
0.3374587  0.6612323  
0.06323622  0.9375812  
0.9355817  0.9419344  
0.7979149  0.9160004  
0.3724568  0.9044095  
0.255983  0.2362105  
0.3144814  0.1246123  
0.8297587  0.2849333  
0.5430648  0.150929  
0.9844693  0.9220879  
0.7615089  0.06830583  
0.5161382  0.2402898  
0.1163493  0.06623523  
0.2845517  0.9613931  
0.1291811  0.765991  
0.8920817  0.8528072  
0.4905098  0.5691028  
0.5528589  0.1780402  
0.1842682  0.4599115  
0.9702134  0.1506735  
0.8040053  0.4960309  
0.8925771  0.324421  
0.8107892  0.5126117  
0.5148407  0.9022372  
0.6714281  0.2096778  
0.8729806  0.09528922  
0.305056  0.142012  
0.557395  0.8555819  
0.319185  0.7934319  
0.8687703  0.5511406  
0.05993668  0.3464669  
0.9302848  0.08659831  
0.1073944  0.5150968  
0.2460745  0.5288239  
0.9867857  0.07721642  
0.6114281  0.8769738  
0.5924355  0.8831982  
0.7146319  0.6277387  
0.00936445  0.4473682  
0.9164555  0.507922  
0.728635  0.1971491  
0.4272674  0.4432263  
0.2008861  0.09314947  
0.0416616  0.3964996  
0.9260411  0.8527843  
0.4780243  0.07729658  
0.9365171  0.03541918  
0.9356389  0.9910911  
0.5502627  0.7734721  
0.749623  0.710271  
0.9772607  0.6845092  
0.06189446  0.4134227  
0.6058993  0.614434  
0.6816001  0.3201223  
0.5615739  0.09726189  
0.2860272  0.8431644  
0.582028  0.8859547  
0.836987  0.8212213  
0.4443326  0.006420987  
0.2397542  0.7549564  
0.6222068  0.8892025  
0.7345127  0.4213381  
0.7665084  0.5595466  
0.6553875  0.1786524  
0.8098756  0.2758272  
0.5374391  0.1545351  
0.3777909  0.7221171  
0.5690698  0.9129762  
0.9454096  0.4665706  
0.9553171  0.7718306  
0.3677673  0.6180091  
0.977951  0.980149  
0.03824056  0.2790133  
0.7270017  0.00986418  
0.2412042  0.2509166  
0.9625746  0.1380912  
0.266265  0.6565518  
0.6521543  0.2761542  
0.9711382  0.6510363  
0.8213377  0.2550402  
0.2236636  0.2950939  
0.7809541  0.2119485  
0.1445707  0.9049547  
0.7439141  0.2883506  
0.1973145  0.08903811  
0.7907714  0.4336111  
0.8601758  0.716325  
0.5939877  0.1457224  
0.9392475  0.1965424  
0.8984048  0.5082623  
0.7091496  0.1514818  
0.9514837  0.5058997  
0.9527868  0.7662759  
0.6862492  0.466174  
0.5415062  0.8967482  
0.2843729  0.7630259  
0.7630927  0.1444657  
0.7971819  0.1932897  
0.2715467  0.8645402  
0.01971388  0.09253615  
0.4372192  0.4265241  
0.9834113  0.4959485  
0.2134875  0.9118034  
0.9174406  0.5188647  
0.09374441  0.4037064  
0.5249405  0.7665785  
0.07848512  0.2359495  
0.4785373  0.8167139  
0.7955132  0.001829002  
0.6511741  0.5514589  
0.9168219  0.4838763  
0.8653276  0.6899618  
0.7795394  0.0124705  
0.06311285  0.532544  
0.1526138  0.3537044  
0.07561224  0.5799394  
0.5179736  0.5844395  
0.8899051  0.6793758  
0.8074716  0.6520059  
0.4005868  0.8648134  
0.5033993  0.3969982  
0.5937761  0.3596538  
0.6970712  0.9663214  
0.2395481  0.05425883  
0.3592174  0.8592462  
0.7489135  0.5201781  
0.4259735  0.7600542  
0.8643249  0.1551336  
0.8255936  0.2618776  
0.809856  0.4482763  
0.1309253  0.3683869  
0.5211693  0.1546635  
0.01224488  0.9925248  
0.7818804  0.2170406  
0.6568427  0.8282778  
0.1561883  0.72715  
0.7435801  0.8668606  
0.7901849  0.2415578  
0.6669547  0.3041173  
0.8637982  0.118518  
0.02159474  0.5779914  
0.119964  0.0807383  
0.2542271  0.2557496  
0.3098547  0.3875629  
0.6332698  0.1836108  
0.2346864  0.4794529  
0.5186123  0.626479  
0.834343  0.8685246  
0.9452961  0.2502346  
0.1479854  0.1791748  
0.6141876  0.3858139  
0.9938388  0.1165901  
0.4721753  0.2799278  
0.1552981  0.588157  
0.9320015  0.422297  
0.8255923  0.1854689  
0.2851559  0.5337542  
0.4192806  0.1814735  
0.6306964  0.4272503  
0.6595054  0.9791917  
0.4961848  0.7394232  
0.4121674  0.1378309  
0.09799381  0.2066405  
0.6795633  0.01820488  
0.4144344  0.7078757  
0.1913025  0.22717  
0.6827601  0.6874827  
0.9910685  0.9657438  
0.4038896  0.8105533  
0.1163892  0.6389059  
0.2953244  0.8035026  
0.2183796  0.2523733  
0.5418019  0.4235841  
0.4300527  0.8872356  
0.55258  0.7504542  
0.1923685  0.1468994  
0.8774748  0.1375398  
0.3816008  0.8526358  
0.9836991  0.2715204  
